cuda_device : 4
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
dataset : usr
seed : 0
vocab_size : 8000
embedding_size : 50
hidden_size : 50
lr : 0.003
lr_decay : 0.5
layer_num : 1
z_length : 16
max_ts : 50
early_stop_count : 5
cuda : True
degree_size : 1
split : (1, 1, 0)
root_dir : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user
model_path : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user/models/Guc.pkl
result_path : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user/results/Guc2.csv
vocab_path : /Users/ahmedlokma/Desktop/user-simulator-master/sequicity_user/vocab/vocab-Guc2.pkl
data : /Users/ahmedlokma/Desktop/user-simulator-master/data/multiwoz-master/data/multi-woz/Guc_Dataset_Dialogue_act22.json
entity : /Users/ahmedlokma/Desktop/user-simulator-master/data/multiwoz-master/data/multi-woz/Guc_Dataset_Entity_Sorted22.json
db : /Users/ahmedlokma/Desktop/user-simulator-master/data/multiwoz-master/data/multi-woz/Guc_Dataset22.json
glove_path : ../sequicity/data/glove/glove.6B.50d.txt
batch_size : 32
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
spv_proportion : 100
new_vocab : True
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
79,0,<unk>,ITEM_-4910 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,apply for a course in summer <unk> <unk>,How to apply for a course in summer?,how to apply for a course in summer ?,2,10,True
51,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,study for an exam <unk> <unk>,How to study for an exam?,how to study for an exam ?,2,8,True
93,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,tutorials i can miss in a semester <unk> <unk>,How many tutorials I can miss in a semester?,how many tutorials i can miss in a semester ?,2,11,True
18,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an a- ?,2,10,True
90,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,open a class in guc berlin <unk> <unk>,What is the minimum number of students needed to open a class in GUC Berlin?,what is the minimum number of students needed to open a class in guc berlin ?,2,17,True
72,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,tutorials i can skip in summer <unk> <unk>,How many tutorials I can skip in summer?,how many tutorials i can skip in summer ?,2,10,True
20,0,<unk>,ITEM_-6601 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an c ?,2,10,True
26,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,guc grading schema <unk> <unk>,What is the guc grading schema?,what is the guc grading schema ?,2,8,True
80,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,take summer courses <unk> <unk>,Who can take summer courses?,who can take summer courses ?,2,7,True
91,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,guc attendance policy <unk> <unk>,What is the guc attendance policy?,what is the guc attendance policy ?,2,8,True
39,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,What is the internships duration needed from a Management student?,what is the internships duration needed from a management student ?,2,12,True
29,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,How to find internships?,how to find internships ?,2,6,True
76,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,math 301 offered in summer <unk> <unk>,Is Math 301 offered in summer?,is math 301 offered in summer ?,2,8,True
95,0,<unk>,ITEM_-6601 ITEM_-3428 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,obligatory to do internships <unk> <unk>,Is it obligatory to do internships?,is it obligatory to do internships ?,2,8,True
68,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa needed to get out of probarion <unk> <unk>,What is the gpa needed to get out of probarion?,what is the gpa needed to get out of probarion ?,2,12,True
33,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,Is there an excuse for not doing internships?,is there an excuse for not doing internships ?,2,10,True
32,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,internships <unk> <unk>,Are internships obligatory for all faculties ?,are internships obligatory for all faculties ?,2,8,True
94,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,attendance system works <unk> <unk>,How the attendance system works?,how the attendance system works ?,2,7,True
58,0,<unk>,ITEM_-31 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,student becomes advising <unk> <unk>,How a student becomes advising?,how a student becomes advising ?,2,7,True
13,0,<unk>,ITEM_-5674 ITEM_-683 ITEM_-3581 EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,plagirism <unk> <unk>,What is plagirism?,is it plagirism to use online resources ?,2,9,True
17,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,gpa equivilant <unk> <unk>,What is the gpa equivilant to an C- ?,what is the gpa equivilant to an a+ ?,2,10,True
0,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,cv <unk> <unk>,How to prepare my cv?,how to prepare my cv ?,2,7,True
59,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,advising <unk> <unk>,Do advising students have an advisor?,do advising students have an advisor ?,2,8,True
85,0,<unk>,EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U EOS_U,rounds are offered in summer <unk> <unk>,How many rounds are offered in summer?,how many rounds are offered in summer ?,2,9,True
